t_s,phase,P_demand_kW,V_pack,I_pack,SOC_pct,E_consumed_kWh,alt_m,range_km,v_mps,C_rate,E_remaining_kWh
72,Taxi,34,789.99518216841,-45.3333333333333,99.3513484211787,0.717207002390459,0,0,0,0.324325789410642,104.152859766669
73,Taxi,34,789.973288837955,-45.3333333333333,99.3423393714729,0.727154952022721,0,0,0,0.324325789410642,104.143415322224
74,Taxi,34,789.9513955075,-45.3333333333333,99.333330321767,0.737102625961192,0,0,0,0.324325789410642,104.13397087778
75,Taxi,34,789.929503118695,-45.3333333333333,99.3243212720612,0.747050024211802,0,0,0,0.324325789410642,104.124526433336
76,Taxi,34,789.907625847912,-45.3333333333333,99.3153122223553,0.756997146875666,0,0,0,0.324325789410642,104.115081988891
77,Taxi,34,789.885748577128,-45.3333333333333,99.3063031726495,0.766943994047971,0,0,0,0.324325789410642,104.105637544447
78,Taxi,34,789.863871306344,-45.3333333333333,99.2972941229436,0.776890565728719,0,0,0,0.324325789410642,104.096193100002
79,Taxi,34,789.841994035561,-45.3333333333333,99.2882850732378,0.786836861917909,0,0,0,0.324325789410642,104.086748655558
80,Taxi,34,789.820116764777,-45.3333333333333,99.2792760235319,0.796782882615541,0,0,0,0.324325789410642,104.077304211113
81,Taxi,34,789.798239493994,-45.3333333333333,99.2702669738261,0.806728627821615,0,0,0,0.324325789410642,104.067859766669
82,Taxi,34,789.77636222321,-45.3333333333333,99.2612579241202,0.81667409753613,0,0,0,0.324325789410642,104.058415322224
83,Taxi,34,789.754484952427,-45.3333333333333,99.2522488744143,0.826619291759088,0,0,0,0.324325789410642,104.04897087778
84,Taxi,34,789.732607681643,-45.3333333333333,99.2432398247085,0.836564210490488,0,0,0,0.324325789410642,104.039526433336
85,Taxi,34,789.710730317074,-45.3333333333333,99.2342307750027,0.846508853729739,0,0,0,0.324325789410642,104.030081988891
86,Taxi,34,789.688851446779,-45.3333333333333,99.2252217252968,0.85645322146677,0,0,0,0.324325789410642,104.020637544447
87,Taxi,34,789.666972576486,-45.3333333333333,99.2162126755909,0.866397313692102,0,0,0,0.324325789410642,104.011193100002
88,Taxi,34,789.645093706192,-45.3333333333333,99.2072036258851,0.876341130405734,0,0,0,0.324325789410642,104.001748655558
89,Taxi,34,789.623214835898,-45.3333333333333,99.1981945761792,0.886284671607665,0,0,0,0.324325789410642,103.992304211113
90,Taxi,34,789.601335965604,-45.3333333333333,99.1891855264734,0.896227937297897,0,0,0,0.324325789410642,103.982859766669
91,Taxi,34,789.57945709531,-45.3333333333333,99.1801764767675,0.906170927476429,0,0,0,0.324325789410642,103.973415322224
92,Taxi,34,789.557578225016,-45.3333333333333,99.1711674270617,0.916113642143261,0,0,0,0.324325789410642,103.96397087778
93,Taxi,34,789.535699354722,-45.3333333333333,99.1621583773558,0.926056081298392,0,0,0,0.324325789410642,103.954526433336
94,Taxi,34,789.513820484428,-45.3333333333333,99.15314932765,0.935998244941824,0,0,0,0.324325789410642,103.945081988891
95,Taxi,34,789.491941527318,-45.3333333333333,99.1441402779441,0.945940133073009,0,0,0,0.324325789410642,103.935637544447
96,Taxi,34,789.470061176397,-45.3333333333333,99.1351312282383,0.955881745682625,0,0,0,0.324325789410642,103.926193100002
97,Taxi,34,789.448180825475,-45.3333333333333,99.1261221785324,0.965823082761896,0,0,0,0.324325789410642,103.916748655558
98,Taxi,34,789.426300474553,-45.3333333333333,99.1171131288266,0.975764144310822,0,0,0,0.324325789410642,103.907304211113
99,Taxi,34,789.404420123631,-45.3333333333333,99.1081040791207,0.985704930329403,0,0,0,0.324325789410642,103.897859766669
100,Taxi,34,789.382539772709,-45.3333333333333,99.0990950294149,0.995645440817639,0,0,0,0.324325789410642,103.888415322224
101,Taxi,34,789.360659421787,-45.3333333333333,99.090085979709,1.00558567577553,0,0,0,0.324325789410642,103.87897087778
102,Taxi,34,789.338779070865,-45.3333333333333,99.0810769300032,1.01552563520308,0,0,0,0.324325789410642,103.869526433336
103,Taxi,34,789.316898719944,-45.3333333333333,99.0720678802973,1.02546531910028,0,0,0,0.324325789410642,103.860081988891
104,Taxi,34,789.295018369022,-45.3333333333333,99.0630588305915,1.03540472746713,0,0,0,0.324325789410642,103.850637544447
105,Taxi,34,789.27313803308,-45.3333333333333,99.0540497808856,1.04534386030374,0,0,0,0.324325789410642,103.841193100002
106,Taxi,34,789.251257937644,-45.3333333333333,99.0450407311798,1.0552827176117,0,0,0,0.324325789410642,103.831748655558
107,Taxi,34,789.229377842208,-45.3333333333333,99.0360316814739,1.06522129939254,0,0,0,0.324325789410642,103.822304211113
108,Taxi,34,789.207497746773,-45.3333333333333,99.0270226317681,1.07515960564625,0,0,0,0.324325789410642,103.812859766669
109,Taxi,34,789.185617651337,-45.3333333333333,99.0180135820622,1.08509763637283,0,0,0,0.324325789410642,103.803415322224
110,Taxi,34,789.163737555901,-45.3333333333333,99.0090045323564,1.09503539157228,0,0,0,0.324325789410642,103.79397087778
111,Taxi,34,789.141857460465,-45.3333333333333,98.9999954826505,1.10497287124461,0,0,0,0.324325789410642,103.784526433336
112,Taxi,34,789.119977365029,-45.3333333333333,98.9909864329447,1.11491007538981,0,0,0,0.324325789410642,103.775081988891
113,Taxi,34,789.098097269593,-45.3333333333333,98.9819773832388,1.12484700400788,0,0,0,0.324325789410642,103.765637544447
114,Taxi,34,789.076217174158,-45.3333333333333,98.972968333533,1.13478365709882,0,0,0,0.324325789410642,103.756193100002
115,Taxi,34,789.054337107049,-45.3333333333333,98.9639592838271,1.14472003466281,0,0,0,0.324325789410642,103.746748655558
116,Taxi,34,789.032457494729,-45.3333333333333,98.9549502341213,1.1546561367029,0,0,0,0.324325789410642,103.737304211113
117,Taxi,34,789.010577882409,-45.3333333333333,98.9459411844154,1.16459196322194,0,0,0,0.324325789410642,103.727859766669
118,Taxi,34,788.988698270089,-45.3333333333333,98.9369321347096,1.17452751421993,0,0,0,0.324325789410642,103.718415322224
119,Taxi,34,788.966818657769,-45.3333333333333,98.9279230850037,1.18446278969689,0,0,0,0.324325789410642,103.70897087778
120,Taxi,34,788.944939045449,-45.3333333333333,98.9189140352979,1.1943977896528,0,0,0,0.324325789410642,103.699526433336
121,Taxi,34,788.92305943313,-45.3333333333333,98.909904985592,1.20433251408766,0,0,0,0.324325789410642,103.690081988891
122,Taxi,34,788.90117982081,-45.3333333333333,98.9008959358862,1.21426696300148,0,0,0,0.324325789410642,103.680637544447
123,Taxi,34,788.87930020849,-45.3333333333333,98.8918868861803,1.22420113639426,0,0,0,0.324325789410642,103.671193100002
124,Taxi,34,788.85742059617,-45.3333333333333,98.8828778364745,1.23413503426599,0,0,0,0.324325789410642,103.661748655558
125,Taxi,34,788.835541002044,-45.3333333333333,98.8738687867686,1.2440686566168,0,0,0,0.324325789410642,103.652304211113
126,Taxi,34,788.813661700026,-45.3333333333333,98.8648597370628,1.25400200344862,0,0,0,0.324325789410642,103.642859766669
127,Taxi,34,788.791782398008,-45.3333333333333,98.8558506873569,1.26393507476332,0,0,0,0.324325789410642,103.633415322224
128,Taxi,34,788.769903095989,-45.3333333333333,98.8468416376511,1.27386787056087,0,0,0,0.324325789410642,103.62397087778
129,Taxi,34,788.748023793971,-45.3333333333333,98.8378325879452,1.28380039084129,0,0,0,0.324325789410642,103.614526433336
130,Taxi,34,788.726144491952,-45.3333333333333,98.8288235382393,1.29373263560457,0,0,0,0.324325789410642,103.605081988891
131,Taxi,34,788.704265189934,-45.3333333333333,98.8198144885335,1.30366460485072,0,0,0,0.324325789410642,103.595637544447
132,Taxi,34,788.682385887915,-45.3333333333333,98.8108054388276,1.31359629857972,0,0,0,0.324325789410642,103.586193100002
133,Taxi,34,788.660506585897,-45.3333333333333,98.8017963891218,1.3235277167916,0,0,0,0.324325789410642,103.576748655558
134,Taxi,34,788.638627283879,-45.3333333333333,98.7927873394159,1.33345885948633,0,0,0,0.324325789410642,103.567304211113
135,Taxi,34,788.616747987747,-45.3333333333333,98.7837782897101,1.34338972666397,0,0,0,0.324325789410642,103.557859766669
136,Taxi,34,788.594868786121,-45.3333333333333,98.7747692400042,1.35332031832514,0,0,0,0.324325789410642,103.548415322224
137,Taxi,34,788.572989584495,-45.3333333333333,98.7657601902984,1.36325063447043,0,0,0,0.324325789410642,103.53897087778
138,Taxi,34,788.55111038287,-45.3333333333333,98.7567511405925,1.37318067509986,0,0,0,0.324325789410642,103.529526433336
139,Taxi,34,788.529231181244,-45.3333333333333,98.7477420908867,1.38311044021341,0,0,0,0.324325789410642,103.520081988891
140,Taxi,34,788.507351979619,-45.3333333333333,98.7387330411808,1.39303992981109,0,0,0,0.324325789410642,103.510637544447
141,Taxi,34,788.485472777993,-45.3333333333333,98.729723991475,1.4029691438929,0,0,0,0.324325789410642,103.501193100002
142,Taxi,34,788.463593576367,-45.3333333333333,98.7207149417691,1.41289808245883,0,0,0,0.324325789410642,103.491748655558
143,Taxi,34,788.441714374742,-45.3333333333333,98.7117058920633,1.42282674550889,0,0,0,0.324325789410642,103.482304211113
144,Taxi,34,788.419835173116,-45.3333333333333,98.7026968423574,1.43275513304308,0,0,0,0.324325789410642,103.472859766669
145,Taxi,34,788.397955972983,-45.3333333333333,98.6936877926516,1.44268324506141,0,0,0,0.324325789410642,103.463415322224
146,Taxi,34,788.376076796809,-45.3333333333333,98.6846787429457,1.45261108156403,0,0,0,0.324325789410642,103.45397087778
147,Taxi,34,788.354197620635,-45.3333333333333,98.6756696932399,1.46253864255111,0,0,0,0.324325789410642,103.444526433336
148,Taxi,34,788.332318444462,-45.3333333333333,98.666660643534,1.47246592802263,0,0,0,0.324325789410642,103.435081988891
149,Taxi,34,788.310439268288,-45.3333333333333,98.6576515938282,1.4823929379786,0,0,0,0.324325789410642,103.425637544447
150,Taxi,34,788.288560092114,-45.3333333333333,98.6486425441223,1.49231967241902,0,0,0,0.324325789410642,103.416193100002
151,Taxi,34,788.26668091594,-45.3333333333333,98.6396334944165,1.50224613134388,0,0,0,0.324325789410642,103.406748655558
152,Taxi,34,788.244801739767,-45.3333333333333,98.6306244447106,1.51217231475319,0,0,0,0.324325789410642,103.397304211113
153,Taxi,34,788.222922563593,-45.3333333333333,98.6216153950048,1.52209822264696,0,0,0,0.324325789410642,103.387859766669
154,Taxi,34,788.201043387419,-45.3333333333333,98.6126063452989,1.53202385502517,0,0,0,0.324325789410642,103.378415322224
155,Taxi,34,788.1791642113,-45.3333333333333,98.6035972955931,1.54194921188783,0,0,0,0.324325789410642,103.36897087778
156,Taxi,34,788.157285036052,-45.3333333333333,98.5945882458872,1.55187429323494,0,0,0,0.324325789410642,103.359526433336
157,Taxi,34,788.135405860805,-45.3333333333333,98.5855791961814,1.56179909906651,0,0,0,0.324325789410642,103.350081988891
158,Taxi,34,788.113526685557,-45.3333333333333,98.5765701464755,1.57172362938254,0,0,0,0.324325789410642,103.340637544447
159,Taxi,34,788.09164751031,-45.3333333333333,98.5675610967697,1.58164788418304,0,0,0,0.324325789410642,103.331193100002
160,Taxi,34,788.069768335062,-45.3333333333333,98.5585520470638,1.59157186346799,0,0,0,0.324325789410642,103.321748655558
161,Taxi,34,788.047889159815,-45.3333333333333,98.549542997358,1.6014955672374,0,0,0,0.324325789410642,103.312304211113
162,Taxi,34,788.026009984568,-45.3333333333333,98.5405339476521,1.61141899549127,0,0,0,0.324325789410642,103.302859766669
163,Taxi,34,788.00413080932,-45.3333333333333,98.5315248979463,1.62134214822961,0,0,0,0.324325789410642,103.293415322224
164,Taxi,34,787.982251634073,-45.3333333333333,98.5225158482404,1.6312650254524,0,0,0,0.324325789410642,103.28397087778
165,Taxi,34,787.960372458607,-45.3333333333333,98.5135067985346,1.64118762715965,0,0,0,0.324325789410642,103.274526433336
166,Taxi,34,787.938493279638,-45.3333333333333,98.5044977488287,1.65110995335133,0,0,0,0.324325789410642,103.265081988891
167,Taxi,34,787.91661410067,-45.3333333333333,98.4954886991229,1.66103200402743,0,0,0,0.324325789410642,103.255637544447
168,Taxi,34,787.894734921701,-45.3333333333333,98.486479649417,1.67095377918794,0,0,0,0.324325789410642,103.246193100002
169,Taxi,34,787.872855742733,-45.3333333333333,98.4774705997112,1.68087527883287,0,0,0,0.324325789410642,103.236748655558
170,Taxi,34,787.850976563764,-45.3333333333333,98.4684615500053,1.6907965029622,0,0,0,0.324325789410642,103.227304211113
171,Taxi,34,787.829097384795,-45.3333333333333,98.4594525002995,1.70071745157595,0,0,0,0.324325789410642,103.217859766669
172,Taxi,34,787.807218205827,-45.3333333333333,98.4504434505936,1.71063812467412,0,0,0,0.324325789410642,103.208415322224
173,Taxi,34,787.785339026858,-45.3333333333333,98.4414344008877,1.72055852225669,0,0,0,0.324325789410642,103.19897087778
174,Taxi,34,787.76345984789,-45.3333333333333,98.4324253511819,1.73047864432368,0,0,0,0.324325789410642,103.189526433336
175,Taxi,34,787.741580668755,-45.3333333333333,98.4234163014761,1.74039849087508,0,0,0,0.324325789410642,103.180081988891
176,Taxi,34,787.719701486949,-45.3333333333333,98.4144072517702,1.75031806191088,0,0,0,0.324325789410642,103.170637544447
177,Taxi,34,787.697822305144,-45.3333333333333,98.4053982020643,1.76023735743105,0,0,0,0.324325789410642,103.161193100002
178,Taxi,34,787.675943123338,-45.3333333333333,98.3963891523585,1.7701563774356,0,0,0,0.324325789410642,103.151748655558
179,Taxi,34,787.654063941533,-45.3333333333333,98.3873801026526,1.78007512192453,0,0,0,0.324325789410642,103.142304211113
180,Taxi,34,787.632184759728,-45.3333333333333,98.3783710529468,1.78999359089783,0,0,0,0.324325789410642,103.132859766669
181,Taxi,34,787.610305577922,-45.3333333333333,98.369362003241,1.79991178435551,0,0,0,0.324325789410642,103.123415322224
182,Taxi,34,787.588426396117,-45.3333333333333,98.3603529535351,1.80982970229757,0,0,0,0.324325789410642,103.11397087778
183,Taxi,34,787.566547214311,-45.3333333333333,98.3513439038292,1.81974734472401,0,0,0,0.324325789410642,103.104526433336
184,Taxi,34,787.544668032506,-45.3333333333333,98.3423348541234,1.82966471163482,0,0,0,0.324325789410642,103.095081988891
185,Taxi,34,787.522788850619,-45.3333333333333,98.3333258044175,1.83958180303001,0,0,0,0.324325789410642,103.085637544447
186,Taxi,34,787.500909667426,-45.3333333333333,98.3243167547117,1.84949861890957,0,0,0,0.324325789410642,103.076193100002
187,Taxi,34,787.479030484234,-45.3333333333333,98.3153077050058,1.85941515927349,0,0,0,0.324325789410642,103.066748655558
188,Taxi,34,787.457151301041,-45.3333333333333,98.3062986553,1.86933142412176,0,0,0,0.324325789410642,103.057304211113
189,Taxi,34,787.435272117849,-45.3333333333333,98.2972896055941,1.8792474134544,0,0,0,0.324325789410642,103.047859766669
190,Taxi,34,787.413392934656,-45.3333333333333,98.2882805558883,1.8891631272714,0,0,0,0.324325789410642,103.038415322224
191,Taxi,34,787.391513751463,-45.3333333333333,98.2792715061824,1.89907856557276,0,0,0,0.324325789410642,103.02897087778
192,Taxi,34,787.369634568271,-45.3333333333333,98.2702624564766,1.90899372835847,0,0,0,0.324325789410642,103.019526433336
193,Taxi,34,787.347755385078,-45.3333333333333,98.2612534067707,1.91890861562855,0,0,0,0.324325789410642,103.010081988891
194,Taxi,34,787.325876201886,-45.3333333333333,98.2522443570649,1.92882322738299,0,0,0,0.324325789410642,103.000637544447
195,Taxi,34,787.303997018663,-45.3333333333333,98.243235307359,1.93873756362178,0,0,0,0.324325789410642,102.991193100002
196,Taxi,34,787.282117834966,-45.3333333333333,98.2342262576532,1.94865162434493,0,0,0,0.324325789410642,102.981748655558
197,Taxi,34,787.260238651268,-45.3333333333333,98.2252172079473,1.95856540955244,0,0,0,0.324325789410642,102.972304211113
198,Taxi,34,787.23835946757,-45.3333333333333,98.2162081582415,1.9684789192443,0,0,0,0.324325789410642,102.962859766669
199,Taxi,34,787.216480283872,-45.3333333333333,98.2071991085356,1.97839215342051,0,0,0,0.324325789410642,102.953415322224
200,Taxi,34,787.194601100174,-45.3333333333333,98.1981900588298,1.98830511208108,0,0,0,0.324325789410642,102.94397087778
201,Taxi,34,787.172721916476,-45.3333333333333,98.1891810091239,1.998217795226,0,0,0,0.324325789410642,102.934526433336
202,Taxi,34,787.150842732779,-45.3333333333333,98.1801719594181,2.00813020285527,0,0,0,0.324325789410642,102.925081988891
203,Taxi,34,787.128963549081,-45.3333333333333,98.1711629097122,2.0180423349689,0,0,0,0.324325789410642,102.915637544447
204,Taxi,34,787.107084365383,-45.3333333333333,98.1621538600064,2.02795419156688,0,0,0,0.324325789410642,102.906193100002
205,Taxi,34,787.085205181679,-45.3333333333333,98.1531448103005,2.03786577264921,0,0,0,0.324325789410642,102.896748655558
206,Taxi,34,787.06332599787,-45.3333333333333,98.1441357605947,2.0477770782159,0,0,0,0.324325789410642,102.887304211113
207,Taxi,34,787.041446814062,-45.3333333333333,98.1351267108888,2.05768810826694,0,0,0,0.324325789410642,102.877859766669
208,Taxi,34,787.019567630254,-45.3333333333333,98.126117661183,2.06759886280233,0,0,0,0.324325789410642,102.868415322224
209,Taxi,34,786.997688446446,-45.3333333333333,98.1171086114771,2.07750934182207,0,0,0,0.324325789410642,102.85897087778
210,Taxi,34,786.975809262638,-45.3333333333333,98.1080995617713,2.08741954532616,0,0,0,0.324325789410642,102.849526433336
211,Taxi,34,786.95393007883,-45.3333333333333,98.0990905120654,2.09732947331461,0,0,0,0.324325789410642,102.840081988891
212,Taxi,34,786.932050895022,-45.3333333333333,98.0900814623596,2.10723912578741,0,0,0,0.324325789410642,102.830637544447
213,Taxi,34,786.910171711213,-45.3333333333333,98.0810724126537,2.11714850274456,0,0,0,0.324325789410642,102.821193100002
214,Taxi,34,786.888292527405,-45.3333333333333,98.0720633629478,2.12705760418606,0,0,0,0.324325789410642,102.811748655558
215,Taxi,34,786.866094267276,-45.3333333333333,98.063054313242,2.13696642810291,0,0,0,0.324325789410642,102.802304211113
216,Taxi,34,786.838773293652,-45.3333333333333,98.0540452635362,2.146874940232,0,0,0,0.324325789410642,102.792859766669
217,Taxi,34,786.811452320028,-45.3333333333333,98.0450362138303,2.1567831083192,0,0,0,0.324325789410642,102.783415322224
218,Taxi,34,786.784131346404,-45.3333333333333,98.0360271641244,2.16669093236451,0,0,0,0.324325789410642,102.77397087778
219,Taxi,34,786.75681037278,-45.3333333333333,98.0270181144186,2.17659841236792,0,0,0,0.324325789410642,102.764526433336
220,Taxi,34,786.729489399157,-45.3333333333333,98.0180090647127,2.18650554832945,0,0,0,0.324325789410642,102.755081988891
221,Taxi,34,786.702168425533,-45.3333333333333,98.0090000150069,2.19641234024909,0,0,0,0.324325789410642,102.745637544447
222,Taxi,34,786.674847451909,-45.3333333333333,97.999990965301,2.20631878812683,0,0,0,0.324325789410642,102.736193100002
223,Taxi,34,786.647526478285,-45.3333333333333,97.9909819155952,2.21622489196269,0,0,0,0.324325789410642,102.726748655558
224,Taxi,34,786.620205504661,-45.3333333333333,97.9819728658893,2.22613065175666,0,0,0,0.324325789410642,102.717304211113
225,Taxi,34,786.592118000355,-45.3333333333333,97.9729638161835,2.23603606268243,0,0,0,0.324325789410642,102.707859766669
226,Taxi,34,786.551723982519,-45.3333333333333,97.9639547664776,2.24594104242825,0,0,0,0.324325789410642,102.698415322224
227,Taxi,34,786.511329964683,-45.3333333333333,97.9549457167718,2.25584551350866,0,0,0,0.324325789410642,102.68897087778
228,Taxi,34,786.470935946847,-45.3333333333333,97.9459366670659,2.26574947592366,0,0,0,0.324325789410642,102.679526433336
229,Taxi,34,786.430541929011,-45.3333333333333,97.9369276173601,2.27565292967324,0,0,0,0.324325789410642,102.670081988891
230,Taxi,34,786.390147911175,-45.3333333333333,97.9279185676542,2.28555587475742,0,0,0,0.324325789410642,102.660637544447
231,Taxi,34,786.349753893339,-45.3333333333333,97.9189095179484,2.29545831117619,0,0,0,0.324325789410642,102.651193100002
232,Taxi,34,786.309359875503,-45.3333333333333,97.9099004682425,2.30536023892955,0,0,0,0.324325789410642,102.641748655558
233,Taxi,34,786.268965857667,-45.3333333333333,97.9008914185367,2.3152616580175,0,0,0,0.324325789410642,102.632304211113
234,Taxi,34,786.228571839831,-45.3333333333333,97.8918823688308,2.32516256844004,0,0,0,0.324325789410642,102.622859766669
235,Taxi,34,786.188175947761,-45.3333333333333,97.882873319125,2.33506297018537,0,0,0,0.324325789410642,102.613415322224
236,Taxi,34,786.14774996519,-45.3333333333333,97.8738642694191,2.34496286305223,0,0,0,0.324325789410642,102.60397087778
237,Taxi,34,786.10732398262,-45.3333333333333,97.8648552197133,2.35486224685116,0,0,0,0.324325789410642,102.594526433336
238,Taxi,34,786.06689800005,-45.3333333333333,97.8558461700074,2.36476112158216,0,0,0,0.324325789410642,102.585081988891
239,Taxi,34,786.026472017479,-45.3333333333333,97.8468371203016,2.37465948724524,0,0,0,0.324325789410642,102.575637544447
240,Taxi,34,785.986046034909,-45.3333333333333,97.8378280705957,2.38455734384038,0,0,0,0.324325789410642,102.566193100002
241,Taxi,34,785.945620052338,-45.3333333333333,97.8288190208899,2.3944546913676,0,0,0,0.324325789410642,102.556748655558
242,Taxi,34,785.905194069768,-45.3333333333333,97.819809971184,2.40435152982688,0,0,0,0.324325789410642,102.547304211113
243,Taxi,34,785.864768087198,-45.3333333333333,97.8108009214782,2.41424785921824,0,0,0,0.324325789410642,102.537859766669
244,Taxi,34,785.824342104627,-45.3333333333333,97.8017918717723,2.42414367954167,0,0,0,0.324325789410642,102.528415322224
245,Taxi,34,785.783914250354,-45.3333333333333,97.7927828220665,2.43403899078539,0,0,0,0.324325789410642,102.51897087778
246,Taxi,34,785.743456346224,-45.3333333333333,97.7837737723606,2.4439337927484,0,0,0,0.324325789410642,102.509526433336
247,Taxi,34,785.702998442095,-45.3333333333333,97.7747647226548,2.45382808524152,0,0,0,0.324325789410642,102.500081988891
248,Taxi,34,785.662540537965,-45.3333333333333,97.7657556729489,2.46372186826472,0,0,0,0.324325789410642,102.490637544447
249,Taxi,34,785.622082633835,-45.3333333333333,97.756746623243,2.47361514181803,0,0,0,0.324325789410642,102.481193100002
250,Taxi,34,785.581624729705,-45.3333333333333,97.7477375735372,2.48350790590143,0,0,0,0.324325789410642,102.471748655558
251,Taxi,34,785.541166825575,-45.3333333333333,97.7387285238314,2.49340016051492,0,0,0,0.324325789410642,102.462304211113
252,Taxi,34,785.500708921446,-45.3333333333333,97.7297194741255,2.50329190565852,0,0,0,0.324325789410642,102.452859766669
253,Taxi,34,785.460251017316,-45.3333333333333,97.7207104244197,2.51318314133221,0,0,0,0.324325789410642,102.443415322224
254,Taxi,34,785.419793113186,-45.3333333333333,97.7117013747138,2.52307386753599,0,0,0,0.324325789410642,102.43397087778
255,Taxi,34,785.379333339881,-45.3333333333333,97.7026923250079,2.5329640842581,0,0,0,0.324325789410642,102.424526433336
256,Taxi,34,785.338843557303,-45.3333333333333,97.6936832753021,2.54285379129782,0,0,0,0.324325789410642,102.415081988891
257,Taxi,34,785.298353774724,-45.3333333333333,97.6846742255962,2.55274298846621,0,0,0,0.324325789410642,102.405637544447
258,Taxi,34,785.257863992145,-45.3333333333333,97.6756651758904,2.56263167576326,0,0,0,0.324325789410642,102.396193100002
259,Taxi,34,785.217374209566,-45.3333333333333,97.6666561261845,2.57251985318898,0,0,0,0.324325789410642,102.386748655558
260,Taxi,34,785.176884426987,-45.3333333333333,97.6576470764787,2.58240752074335,0,0,0,0.324325789410642,102.377304211113
261,Taxi,34,785.136394644409,-45.3333333333333,97.6486380267728,2.5922946784264,0,0,0,0.324325789410642,102.367859766669
262,Taxi,34,785.09590486183,-45.3333333333333,97.639628977067,2.6021813262381,0,0,0,0.324325789410642,102.358415322224
263,Taxi,34,785.055415079251,-45.3333333333333,97.6306199273611,2.61206746417847,0,0,0,0.324325789410642,102.34897087778
264,Taxi,34,785.014925296673,-45.3333333333333,97.6216108776553,2.62195309224751,0,0,0,0.324325789410642,102.339526433336
265,Taxi,34,784.974433647445,-45.3333333333333,97.6126018279494,2.63183821043345,0,0,0,0.324325789410642,102.330081988891
266,Taxi,34,784.9339120295,-45.3333333333333,97.6035927782436,2.64172281853586,0,0,0,0.324325789410642,102.320637544447
267,Taxi,34,784.893390411555,-45.3333333333333,97.5945837285377,2.65160691636604,0,0,0,0.324325789410642,102.311193100002
268,Taxi,34,784.85286879361,-45.3333333333333,97.5855746788319,2.661490503924,0,0,0,0.324325789410642,102.301748655558
269,Taxi,34,784.812347175665,-45.3333333333333,97.576565629126,2.67137358120974,0,0,0,0.324325789410642,102.292304211113
270,Taxi,34,784.77182555772,-45.3333333333333,97.5675565794202,2.68125614822324,0,0,0,0.324325789410642,102.282859766669
271,Taxi,34,784.731303939775,-45.3333333333333,97.5585475297143,2.69113820496452,0,0,0,0.324325789410642,102.273415322224
272,Taxi,34,784.69078232183,-45.3333333333333,97.5495384800085,2.70101975143358,0,0,0,0.324325789410642,102.26397087778
273,Taxi,34,784.650260703885,-45.3333333333333,97.5405294303026,2.71090078763041,0,0,0,0.324325789410642,102.254526433336
274,Taxi,34,784.60973908594,-45.3333333333333,97.5315203805968,2.72078131355501,0,0,0,0.324325789410642,102.245081988891
275,Taxi,34,784.570239961778,-45.3333333333333,97.5225113308909,2.73066133564531,0,0,0,0.324325789410642,102.235637544447
276,Taxi,34,784.547156793124,-45.3333333333333,97.5135022811851,2.74054096369895,0,0,0,0.324325789410642,102.226193100002
277,Taxi,34,784.52407362447,-45.3333333333333,97.5044932314792,2.75042030107565,0,0,0,0.324325789410642,102.216748655558
278,Taxi,34,784.500990455816,-45.3333333333333,97.4954841817734,2.76029934777542,0,0,0,0.324325789410642,102.207304211113
279,Taxi,34,784.477907287161,-45.3333333333333,97.4864751320675,2.77017810379825,0,0,0,0.324325789410642,102.197859766669
280,Taxi,34,784.454824118507,-45.3333333333333,97.4774660823617,2.78005656914413,0,0,0,0.324325789410642,102.188415322224
281,Taxi,34,784.431740949853,-45.3333333333333,97.4684570326558,2.78993474381308,0,0,0,0.324325789410642,102.17897087778
282,Taxi,34,784.408657781198,-45.3333333333333,97.45944798295,2.79981262780509,0,0,0,0.324325789410642,102.169526433336
283,Taxi,34,784.385574612544,-45.3333333333333,97.4504389332441,2.80969022112016,0,0,0,0.324325789410642,102.160081988891
284,Taxi,34,784.36249144389,-45.3333333333333,97.4414298835383,2.8195675237583,0,0,0,0.324325789410642,102.150637544447
285,Taxi,34,784.339760434278,-45.3333333333333,97.4324208338324,2.82944453793679,0,0,0,0.324325789410642,102.141193100002
286,Taxi,34,784.322683275336,-45.3333333333333,97.4234117841266,2.83932130147126,0,0,0,0.324325789410642,102.131748655558
287,Taxi,34,784.305606116394,-45.3333333333333,97.4144027344207,2.84919784996002,0,0,0,0.324325789410642,102.122304211113
288,Taxi,34,784.288528957451,-45.3333333333333,97.4053936847149,2.85907418340308,0,0,0,0.324325789410642,102.112859766669
289,Taxi,34,784.271451798509,-45.3333333333333,97.396384635009,2.86895030180043,0,0,0,0.324325789410642,102.103415322224
290,Taxi,34,784.254374639567,-45.3333333333333,97.3873755853031,2.87882620515208,0,0,0,0.324325789410642,102.09397087778
291,Taxi,34,784.237297480625,-45.3333333333333,97.3783665355973,2.88870189345802,0,0,0,0.324325789410642,102.084526433336
292,Taxi,34,784.220220321683,-45.3333333333333,97.3693574858915,2.89857736671826,0,0,0,0.324325789410642,102.075081988891
293,Taxi,34,784.203143162741,-45.3333333333333,97.3603484361856,2.90845262493279,0,0,0,0.324325789410642,102.065637544447
294,Taxi,34,784.186066003799,-45.3333333333333,97.3513393864798,2.91832766810161,0,0,0,0.324325789410642,102.056193100002
295,Taxi,34,784.168989130001,-45.3333333333333,97.3423303367739,2.92820249622653,0,0,0,0.324325789410642,102.046748655558
296,Taxi,34,784.151916834134,-45.3333333333333,97.333321287068,2.93807710933816,0,0,0,0.324325789410642,102.037304211113
