t_s,phase,P_demand_kW,V_pack,I_pack,SOC_pct,E_consumed_kWh,alt_m,range_km,v_mps,C_rate,E_remaining_kWh
140,Idle,10.5,796.740140558601,-14,99.610491086247,0.434080595303321,0,0,0,0.100159434965051,104.424526433336
141,Idle,10.5,796.732848671635,-14,99.6077088797202,0.437179015004602,0,0,0,0.100159434965051,104.421609766669
142,Idle,10.5,796.725556784668,-14,99.6049266731934,0.440277406348545,0,0,0,0.100159434965051,104.418693100002
143,Idle,10.5,796.718264897702,-14,99.6021444666666,0.44337576933515,0,0,0,0.100159434965051,104.415776433336
144,Idle,10.5,796.710973010735,-14,99.5993622601398,0.446474103964416,0,0,0,0.100159434965051,104.412859766669
145,Idle,10.5,796.703681125162,-14,99.596580053613,0.449572410236347,0,0,0,0.100159434965051,104.409943100002
146,Idle,10.5,796.696389242028,-14,99.5937978470862,0.45267068815095,0,0,0,0.100159434965051,104.407026433336
147,Idle,10.5,796.689097358893,-14,99.5910156405594,0.455768937708229,0,0,0,0.100159434965051,104.404109766669
148,Idle,10.5,796.681805475758,-14,99.5882334340326,0.458867158908186,0,0,0,0.100159434965051,104.401193100002
149,Idle,10.5,796.674513592623,-14,99.5854512275058,0.461965351750819,0,0,0,0.100159434965051,104.398276433336
150,Idle,10.5,796.667221709489,-14,99.582669020979,0.465063516236128,0,0,0,0.100159434965051,104.395359766669
151,Idle,10.5,796.659929826354,-14,99.5798868144522,0.468161652364115,0,0,0,0.100159434965051,104.392443100002
152,Idle,10.5,796.652637943219,-14,99.5771046079253,0.471259760134778,0,0,0,0.100159434965051,104.389526433336
153,Idle,10.5,796.645346060084,-14,99.5743224013985,0.474357839548117,0,0,0,0.100159434965051,104.386609766669
154,Idle,10.5,796.63805417695,-14,99.5715401948717,0.477455890604134,0,0,0,0.100159434965051,104.383693100002
155,Idle,10.5,796.630762292975,-14,99.5687579883449,0.480553913302825,0,0,0,0.100159434965051,104.380776433336
156,Idle,10.5,796.623470407533,-14,99.5659757818181,0.483651907644187,0,0,0,0.100159434965051,104.377859766669
157,Idle,10.5,796.61617852209,-14,99.5631935752913,0.486749873628217,0,0,0,0.100159434965051,104.374943100002
158,Idle,10.5,796.608886636647,-14,99.5604113687645,0.489847811254915,0,0,0,0.100159434965051,104.372026433336
159,Idle,10.5,796.601594751204,-14,99.5576291622377,0.49294572052428,0,0,0,0.100159434965051,104.369109766669
160,Idle,10.5,796.594302865761,-14,99.5548469557109,0.496043601436313,0,0,0,0.100159434965051,104.366193100002
161,Idle,10.5,796.587010980318,-14,99.5520647491841,0.499141453991014,0,0,0,0.100159434965051,104.363276433336
162,Idle,10.5,796.579719094875,-14,99.5492825426573,0.502239278188382,0,0,0,0.100159434965051,104.360359766669
163,Idle,10.5,796.572427209433,-14,99.5465003361305,0.505337074028418,0,0,0,0.100159434965051,104.357443100002
164,Idle,10.5,796.56513532399,-14,99.5437181296036,0.508434841511122,0,0,0,0.100159434965051,104.354526433336
165,Idle,10.5,796.557843437942,-14,99.5409359230768,0.511532580636493,0,0,0,0.100159434965051,104.351609766669
166,Idle,10.5,796.550551550837,-14,99.53815371655,0.514630291404526,0,0,0,0.100159434965051,104.348693100002
167,Idle,10.5,796.543259663732,-14,99.5353715100232,0.517727973815222,0,0,0,0.100159434965051,104.345776433336
168,Idle,10.5,796.535967776627,-14,99.5325893034964,0.520825627868578,0,0,0,0.100159434965051,104.342859766669
169,Idle,10.5,796.528675889522,-14,99.5298070969696,0.523923253564595,0,0,0,0.100159434965051,104.339943100002
170,Idle,10.5,796.521384002416,-14,99.5270248904428,0.527020850903274,0,0,0,0.100159434965051,104.337026433336
171,Idle,10.5,796.514092115311,-14,99.524242683916,0.530118419884614,0,0,0,0.100159434965051,104.334109766669
172,Idle,10.5,796.506800228206,-14,99.5214604773892,0.533215960508615,0,0,0,0.100159434965051,104.331193100002
173,Idle,10.5,796.499508341101,-14,99.5186782708624,0.536313472775278,0,0,0,0.100159434965051,104.328276433336
174,Idle,10.5,796.492216453996,-14,99.5158960643356,0.539410956684602,0,0,0,0.100159434965051,104.325359766669
175,Idle,10.5,796.48492460508,-14,99.5131138578088,0.542508412236661,0,0,0,0.100159434965051,104.322443100002
176,Idle,10.5,796.47763282297,-14,99.510331651282,0.54560583943166,0,0,0,0.100159434965051,104.319526433336
177,Idle,10.5,796.47034104086,-14,99.5075494447552,0.548703238269728,0,0,0,0.100159434965051,104.316609766669
178,Idle,10.5,796.463049258751,-14,99.5047672382284,0.551800608750867,0,0,0,0.100159434965051,104.313693100002
179,Idle,10.5,796.455757476641,-14,99.5019850317016,0.554897950875074,0,0,0,0.100159434965051,104.310776433336
180,Idle,10.5,796.448465694531,-14,99.4992028251747,0.557995264642352,0,0,0,0.100159434965051,104.307859766669
181,Idle,10.5,796.441173912421,-14,99.4964206186479,0.561092550052699,0,0,0,0.100159434965051,104.304943100002
182,Idle,10.5,796.433882130311,-14,99.4936384121211,0.564189807106115,0,0,0,0.100159434965051,104.302026433336
183,Idle,10.5,796.426590348201,-14,99.4908562055943,0.567287035802601,0,0,0,0.100159434965051,104.299109766669
184,Idle,10.5,796.419298566092,-14,99.4880739990675,0.570384236142156,0,0,0,0.100159434965051,104.296193100002
185,Idle,10.5,796.412006828356,-14,99.4852917925407,0.573481408124868,0,0,0,0.100159434965051,104.293276433336
186,Idle,10.5,796.404715168247,-14,99.4825095860139,0.576578551750972,0,0,0,0.100159434965051,104.290359766669
187,Idle,10.5,796.397423508138,-14,99.4797273794871,0.579675667020621,0,0,0,0.100159434965051,104.287443100002
188,Idle,10.5,796.390131848029,-14,99.4769451729603,0.582772753933814,0,0,0,0.100159434965051,104.284526433336
189,Idle,10.5,796.382840187921,-14,99.4741629664335,0.58586981249055,0,0,0,0.100159434965051,104.281609766669
190,Idle,10.5,796.375548527812,-14,99.4713807599067,0.588966842690831,0,0,0,0.100159434965051,104.278693100002
191,Idle,10.5,796.368256867702,-14,99.4685985533799,0.592063844534655,0,0,0,0.100159434965051,104.275776433336
192,Idle,10.5,796.360965207594,-14,99.4658163468531,0.595160818022024,0,0,0,0.100159434965051,104.272859766669
193,Idle,10.5,796.353673547485,-14,99.4630341403263,0.598257763152937,0,0,0,0.100159434965051,104.269943100002
194,Idle,10.5,796.346381887376,-14,99.4602519337995,0.601354679927393,0,0,0,0.100159434965051,104.267026433336
195,Idle,10.5,796.339090236903,-14,99.4574697272726,0.604451568345412,0,0,0,0.100159434965051,104.264109766669
196,Idle,10.5,796.331798603286,-14,99.4546875207458,0.607548428407046,0,0,0,0.100159434965051,104.261193100002
197,Idle,10.5,796.32450696967,-14,99.451905314219,0.610645260112327,0,0,0,0.100159434965051,104.258276433336
198,Idle,10.5,796.317215336053,-14,99.4491231076922,0.613742063461255,0,0,0,0.100159434965051,104.255359766669
199,Idle,10.5,796.309923702437,-14,99.4463409011654,0.61683883845383,0,0,0,0.100159434965051,104.252443100002
200,Idle,10.5,796.30263206882,-14,99.4435586946386,0.619935585090052,0,0,0,0.100159434965051,104.249526433336
201,Idle,10.5,796.295340435204,-14,99.4407764881118,0.62303230336992,0,0,0,0.100159434965051,104.246609766669
202,Idle,10.5,796.288048801587,-14,99.437994281585,0.626128993293436,0,0,0,0.100159434965051,104.243693100002
203,Idle,10.5,796.28075716797,-14,99.4352120750582,0.6292256548606,0,0,0,0.100159434965051,104.240776433336
204,Idle,10.5,796.273465534354,-14,99.4324298685314,0.63232228807141,0,0,0,0.100159434965051,104.237859766669
205,Idle,10.5,796.26617390552,-14,99.4296476620046,0.635418892925876,0,0,0,0.100159434965051,104.234943100002
206,Idle,10.5,796.258882285054,-14,99.4268654554778,0.638515469424024,0,0,0,0.100159434965051,104.232026433336
207,Idle,10.5,796.251590664587,-14,99.424083248951,0.641612017565871,0,0,0,0.100159434965051,104.229109766669
208,Idle,10.5,796.244299044121,-14,99.4213010424241,0.644708537351416,0,0,0,0.100159434965051,104.226193100002
209,Idle,10.5,796.237007423654,-14,99.4185188358973,0.647805028780659,0,0,0,0.100159434965051,104.223276433336
210,Idle,10.5,796.229715803187,-14,99.4157366293705,0.6509014918536,0,0,0,0.100159434965051,104.220359766669
211,Idle,10.5,796.222424182721,-14,99.4129544228437,0.653997926570239,0,0,0,0.100159434965051,104.217443100002
212,Idle,10.5,796.215132562254,-14,99.4101722163169,0.657094332930576,0,0,0,0.100159434965051,104.214526433336
213,Idle,10.5,796.207840941787,-14,99.4073900097901,0.660190710934612,0,0,0,0.100159434965051,104.211609766669
214,Idle,10.5,796.200549321321,-14,99.4046078032633,0.663287060582346,0,0,0,0.100159434965051,104.208693100002
215,Idle,10.5,796.193257700618,-14,99.4018255967365,0.666383381873777,0,0,0,0.100159434965051,104.205776433336
216,Idle,10.5,796.185966079503,-14,99.3990433902097,0.669479674808905,0,0,0,0.100159434965051,104.202859766669
217,Idle,10.5,796.178674458388,-14,99.3962611836829,0.672575939387729,0,0,0,0.100159434965051,104.199943100002
218,Idle,10.5,796.171382837272,-14,99.3934789771561,0.675672175610248,0,0,0,0.100159434965051,104.197026433336
219,Idle,10.5,796.164091216157,-14,99.3906967706293,0.678768383476463,0,0,0,0.100159434965051,104.194109766669
220,Idle,10.5,796.156799595041,-14,99.3879145641025,0.681864562986374,0,0,0,0.100159434965051,104.191193100002
221,Idle,10.5,796.149507973926,-14,99.3851323575757,0.68496071413998,0,0,0,0.100159434965051,104.188276433336
222,Idle,10.5,796.142216352811,-14,99.3823501510489,0.688056836937282,0,0,0,0.100159434965051,104.185359766669
223,Idle,10.5,796.134924731695,-14,99.379567944522,0.69115293137828,0,0,0,0.100159434965051,104.182443100002
224,Idle,10.5,796.12763311058,-14,99.3767857379952,0.694248997462973,0,0,0,0.100159434965051,104.179526433336
225,Idle,10.5,796.120341489617,-14,99.3740035314684,0.697345035191362,0,0,0,0.100159434965051,104.176609766669
226,Idle,10.5,796.113049868923,-14,99.3712213249416,0.700441044563448,0,0,0,0.100159434965051,104.173693100002
227,Idle,10.5,796.105758248229,-14,99.3684391184148,0.703537025579232,0,0,0,0.100159434965051,104.170776433336
228,Idle,10.5,796.098466627534,-14,99.365656911888,0.706632978238713,0,0,0,0.100159434965051,104.167859766669
229,Idle,10.5,796.091175006839,-14,99.3628747053612,0.709728902541891,0,0,0,0.100159434965051,104.164943100002
230,Idle,10.5,796.083883386145,-14,99.3600924988344,0.712824798488766,0,0,0,0.100159434965051,104.162026433336
231,Idle,10.5,796.07659176545,-14,99.3573102923076,0.715920666079338,0,0,0,0.100159434965051,104.159109766669
232,Idle,10.5,796.069300144756,-14,99.3545280857808,0.719016505313608,0,0,0,0.100159434965051,104.156193100002
233,Idle,10.5,796.062008524061,-14,99.351745879254,0.722112316191575,0,0,0,0.100159434965051,104.153276433336
234,Idle,10.5,796.054716903367,-14,99.3489636727272,0.72520809871324,0,0,0,0.100159434965051,104.150359766669
235,Idle,10.5,796.047425282365,-14,99.3461814662004,0.728303852878601,0,0,0,0.100159434965051,104.147443100002
236,Idle,10.5,796.040133660825,-14,99.3433992596735,0.731399578687657,0,0,0,0.100159434965051,104.144526433336
237,Idle,10.5,796.032842039285,-14,99.3406170531468,0.734495276140407,0,0,0,0.100159434965051,104.141609766669
238,Idle,10.5,796.025550417745,-14,99.3378348466199,0.737590945236852,0,0,0,0.100159434965051,104.138693100002
239,Idle,10.5,796.018258796205,-14,99.3350526400931,0.74068658597699,0,0,0,0.100159434965051,104.135776433336
240,Idle,10.5,796.010967174665,-14,99.3322704335663,0.743782198360822,0,0,0,0.100159434965051,104.132859766669
241,Idle,10.5,796.003675553126,-14,99.3294882270395,0.746877782388348,0,0,0,0.100159434965051,104.129943100002
242,Idle,10.5,795.996383931586,-14,99.3267060205127,0.749973338059569,0,0,0,0.100159434965051,104.127026433336
243,Idle,10.5,795.989092310046,-14,99.3239238139859,0.753068865374483,0,0,0,0.100159434965051,104.124109766669
244,Idle,10.5,795.981800688506,-14,99.3211416074591,0.756164364333091,0,0,0,0.100159434965051,104.121193100002
245,Idle,10.5,795.974509066991,-14,99.3183594009323,0.759259834935393,0,0,0,0.100159434965051,104.118276433336
246,Idle,10.5,795.967217445519,-14,99.3155771944055,0.76235527718139,0,0,0,0.100159434965051,104.115359766669
247,Idle,10.5,795.959925824047,-14,99.3127949878787,0.765450691071081,0,0,0,0.100159434965051,104.112443100002
248,Idle,10.5,795.952634202575,-14,99.3100127813519,0.768546076604466,0,0,0,0.100159434965051,104.109526433336
249,Idle,10.5,795.945342581103,-14,99.3072305748251,0.771641433781545,0,0,0,0.100159434965051,104.106609766669
250,Idle,10.5,795.938050959631,-14,99.3044483682983,0.774736762602319,0,0,0,0.100159434965051,104.103693100002
251,Idle,10.5,795.930759338159,-14,99.3016661617715,0.777832063066787,0,0,0,0.100159434965051,104.100776433336
252,Idle,10.5,795.923467716686,-14,99.2988839552446,0.780927335174949,0,0,0,0.100159434965051,104.097859766669
253,Idle,10.5,795.916176095214,-14,99.2961017487178,0.784022578926805,0,0,0,0.100159434965051,104.094943100002
254,Idle,10.5,795.908884473742,-14,99.293319542191,0.787117794322356,0,0,0,0.100159434965051,104.092026433336
255,Idle,10.5,795.901592852212,-14,99.2905373356642,0.790212981361601,0,0,0,0.100159434965051,104.089109766669
256,Idle,10.5,795.894301230579,-14,99.2877551291374,0.79330814004454,0,0,0,0.100159434965051,104.086193100002
257,Idle,10.5,795.887009608946,-14,99.2849729226106,0.796403270371172,0,0,0,0.100159434965051,104.083276433336
258,Idle,10.5,795.879717987313,-14,99.2821907160838,0.799498372341498,0,0,0,0.100159434965051,104.080359766669
259,Idle,10.5,795.872426365681,-14,99.279408509557,0.802593445955518,0,0,0,0.100159434965051,104.077443100002
260,Idle,10.5,795.865134744048,-14,99.2766263030302,0.805688491213231,0,0,0,0.100159434965051,104.074526433336
261,Idle,10.5,795.857843122415,-14,99.2738440965034,0.808783508114639,0,0,0,0.100159434965051,104.071609766669
262,Idle,10.5,795.850551500782,-14,99.2710618899766,0.811878496659739,0,0,0,0.100159434965051,104.068693100002
263,Idle,10.5,795.84325987915,-14,99.2682796834498,0.814973456848533,0,0,0,0.100159434965051,104.065776433336
264,Idle,10.5,795.835968257517,-14,99.265497476923,0.818068388681021,0,0,0,0.100159434965051,104.062859766669
265,Idle,10.5,795.828676635908,-14,99.2627152703962,0.821163292157203,0,0,0,0.100159434965051,104.059943100002
266,Idle,10.5,795.821385014341,-14,99.2599330638693,0.824258167277078,0,0,0,0.100159434965051,104.057026433336
267,Idle,10.5,795.814093392775,-14,99.2571508573425,0.827353014040648,0,0,0,0.100159434965051,104.054109766669
268,Idle,10.5,795.806801771208,-14,99.2543686508157,0.830447832447911,0,0,0,0.100159434965051,104.051193100002
269,Idle,10.5,795.799510149642,-14,99.2515864442889,0.833542622498868,0,0,0,0.100159434965051,104.048276433336
270,Idle,10.5,795.792218528075,-14,99.2488042377621,0.836637384193519,0,0,0,0.100159434965051,104.045359766669
271,Idle,10.5,795.784926906508,-14,99.2460220312353,0.839732117531864,0,0,0,0.100159434965051,104.042443100002
272,Idle,10.5,795.777635284942,-14,99.2432398247085,0.842826822513903,0,0,0,0.100159434965051,104.039526433336
273,Idle,10.5,795.770343663375,-14,99.2404576181817,0.845921499139636,0,0,0,0.100159434965051,104.036609766669
274,Idle,10.5,795.763052041809,-14,99.2376754116549,0.849016147409063,0,0,0,0.100159434965051,104.033693100002
275,Idle,10.5,795.755760420231,-14,99.2348932051281,0.852110767322184,0,0,0,0.100159434965051,104.030776433336
276,Idle,10.5,795.748468798633,-14,99.2321109986013,0.855205358878998,0,0,0,0.100159434965051,104.027859766669
277,Idle,10.5,795.741177177035,-14,99.2293287920745,0.858299922079506,0,0,0,0.100159434965051,104.024943100002
278,Idle,10.5,795.733885555437,-14,99.2265465855477,0.861394456923708,0,0,0,0.100159434965051,104.022026433336
279,Idle,10.5,795.726593933839,-14,99.2237643790208,0.864488963411604,0,0,0,0.100159434965051,104.019109766669
280,Idle,10.5,795.719302312241,-14,99.220982172494,0.867583441543194,0,0,0,0.100159434965051,104.016193100002
281,Idle,10.5,795.712010690643,-14,99.2181999659672,0.870677891318477,0,0,0,0.100159434965051,104.013276433336
282,Idle,10.5,795.704719069045,-14,99.2154177594404,0.873772312737454,0,0,0,0.100159434965051,104.010359766669
283,Idle,10.5,795.697427447448,-14,99.2126355529136,0.876866705800125,0,0,0,0.100159434965051,104.007443100002
284,Idle,10.5,795.69013582585,-14,99.2098533463868,0.87996107050649,0,0,0,0.100159434965051,104.004526433336
285,Idle,10.5,795.682844204261,-14,99.20707113986,0.883055406856548,0,0,0,0.100159434965051,104.001609766669
286,Idle,10.5,795.675552582687,-14,99.2042889333332,0.886149714850301,0,0,0,0.100159434965051,103.998693100002
287,Idle,10.5,795.668260961113,-14,99.2015067268064,0.889243994487747,0,0,0,0.100159434965051,103.995776433336
288,Idle,10.5,795.660969339539,-14,99.1987245202796,0.892338245768887,0,0,0,0.100159434965051,103.992859766669
289,Idle,10.5,795.653677717966,-14,99.1959423137528,0.895432468693721,0,0,0,0.100159434965051,103.989943100002
290,Idle,10.5,795.646386096392,-14,99.193160107226,0.898526663262249,0,0,0,0.100159434965051,103.987026433336
291,Idle,10.5,795.639094474818,-14,99.1903779006992,0.901620829474471,0,0,0,0.100159434965051,103.984109766669
292,Idle,10.5,795.631802853244,-14,99.1875956941724,0.904714967330387,0,0,0,0.100159434965051,103.981193100002
293,Idle,10.5,795.624511231671,-14,99.1848134876456,0.907809076829996,0,0,0,0.100159434965051,103.978276433336
294,Idle,10.5,795.617219610097,-14,99.1820312811188,0.9109031579733,0,0,0,0.100159434965051,103.975359766669
295,Idle,10.5,795.609927988516,-14,99.179249074592,0.913997210760297,0,0,0,0.100159434965051,103.972443100002
296,Idle,10.5,795.602636366923,-14,99.1764668680651,0.917091235190988,0,0,0,0.100159434965051,103.969526433336
297,Idle,10.5,795.595344745338,-14,99.1736846615383,0.920185231265373,0,0,0,0.100159434965051,103.966609766669
298,Idle,10.5,795.588053123755,-14,99.1709024550115,0.923279198983452,0,0,0,0.100159434965051,103.963693100002
299,Idle,10.5,795.57361764542,-14,99.1681202484847,0.926373124454392,0,0,0,0.100159434965051,103.960776433336
300,Taxi,42,789.972297926405,-56,99.1611647321677,0.934064302139241,0,0,0,0.400637739860205,103.953484766669
301,Taxi,42,789.142185710114,-56,99.1500359060605,0.946346303678636,0,5.55555555555556e-06,0.0111111111111111,0.400637739860205,103.941818100002
302,Taxi,42,788.880025947089,-56,99.1389070799532,0.958619809769303,0,2.22222222222222e-05,0.0222222222222222,0.400637739860205,103.930151433336
303,Taxi,42,788.67442081827,-56,99.127778253846,0.97088967768859,0,5e-05,0.0333333333333333,0.400637739860205,103.918484766669
304,Taxi,42,788.491719439853,-56,99.1166494277388,0.983156525446153,0,8.88888888888889e-05,0.0444444444444444,0.400637739860205,103.906818100002
305,Taxi,42,788.330629072987,-56,99.1055206016316,0.995420699267919,0,0.000138888888888889,0.0555555555555556,0.400637739860205,103.895151433336
306,Taxi,42,788.182640648075,-56,99.0943917755243,1.00768246914353,0,0.0002,0.0666666666666667,0.400637739860205,103.883484766669
307,Taxi,42,788.047798541703,-56,99.0832629494171,1.01994203922611,0,0.000272222222222222,0.0777777777777778,0.400637739860205,103.871818100002
308,Taxi,42,787.930307727808,-56,99.0721341233099,1.03219964671932,0,0.000355555555555556,0.0888888888888889,0.400637739860205,103.860151433336
309,Taxi,42,787.822976684083,-56,99.0610052972026,1.04445550559808,0,0.00045,0.1,0.400637739860205,103.848484766669
310,Taxi,42,787.72423211139,-56,99.0498764710954,1.05670976166649,0,0.000555555555555556,0.111111111111111,0.400637739860205,103.836818100002
311,Taxi,42,787.634780699313,-56,99.0387476449882,1.06896255398835,0,0.000672222222222222,0.122222222222222,0.400637739860205,103.825151433336
312,Taxi,42,787.555605725091,-56,99.027618818881,1.08121403477165,0,0.0008,0.133333333333333,0.400637739860205,103.813484766669
313,Taxi,42,787.478722499729,-56,99.0164899927737,1.09346430176896,0,0.000938888888888889,0.144444444444444,0.400637739860205,103.801818100002
314,Taxi,42,787.411876269249,-56,99.0053611666665,1.10571345087049,0,0.00108888888888889,0.155555555555556,0.400637739860205,103.790151433336
315,Taxi,42,787.347421359686,-56,98.9942323405593,1.11796157874094,0,0.00125,0.166666666666667,0.400637739860205,103.778484766669
316,Taxi,42,787.28917093091,-56,98.9831035144521,1.13020875223653,0,0.00142222222222222,0.177777777777778,0.400637739860205,103.766818100002
317,Taxi,42,787.234464740212,-56,98.9719746883448,1.14245504718064,0,0.00160555555555556,0.188888888888889,0.400637739860205,103.755151433336
318,Taxi,42,787.183610435027,-56,98.9608458622376,1.15470052109867,0,0.0018,0.2,0.400637739860205,103.743484766669
319,Taxi,42,787.133963700998,-56,98.9497170361304,1.16694521334195,0,0.00200555555555556,0.211111111111111,0.400637739860205,103.731818100002
320,Taxi,42,787.089561154959,-56,98.9385882100231,1.17918917409083,0,0.00222222222222222,0.222222222222222,0.400637739860205,103.720151433336
321,Taxi,42,787.045158608921,-56,98.9274593839159,1.19143244413344,0,0.00245,0.233333333333333,0.400637739860205,103.708484766669
322,Taxi,42,787.005307508064,-56,98.9163305578087,1.20367505886991,0,0.00268888888888889,0.244444444444444,0.400637739860205,103.696818100002
323,Taxi,42,786.965989600407,-56,98.9052017317015,1.21591705784742,0,0.00293888888888889,0.255555555555556,0.400637739860205,103.685151433336
324,Taxi,42,786.92708611972,-56,98.8940729055942,1.22815844843635,0,0.0032,0.266666666666667,0.400637739860205,103.673484766669
325,Taxi,42,786.891840668457,-56,98.882944079487,1.24039926231137,0,0.00347222222222222,0.277777777777778,0.400637739860205,103.661818100002
326,Taxi,42,786.856595217193,-56,98.8718152533798,1.25263952792381,0,0.00375555555555556,0.288888888888889,0.400637739860205,103.650151433336
327,Taxi,42,786.822268062449,-56,98.8606864272726,1.26487925241599,0,0.00405,0.3,0.400637739860205,103.638484766669
328,Taxi,42,786.790000319775,-56,98.8495576011653,1.27711845894785,0,0.00435555555555556,0.311111111111111,0.400637739860205,103.626818100002
329,Taxi,42,786.757732577102,-56,98.8384287750581,1.28935716353705,0,0.00467222222222222,0.322222222222222,0.400637739860205,103.615151433336
330,Taxi,42,786.725464834428,-56,98.8272999489509,1.30159536618358,0,0.005,0.333333333333333,0.400637739860205,103.603484766669
331,Taxi,42,786.695128483927,-56,98.8161711228436,1.31383308190939,0,0.00533888888888889,0.344444444444444,0.400637739860205,103.591818100002
332,Taxi,42,786.665095340745,-56,98.8050422967364,1.32607032809469,0,0.00568888888888889,0.355555555555556,0.400637739860205,103.580151433336
333,Taxi,42,786.635062197562,-56,98.7939134706292,1.33830710709777,0,0.00605,0.366666666666667,0.400637739860205,103.568484766669
334,Taxi,42,786.605655938218,-56,98.782784644522,1.35054342379438,0,0.00642222222222222,0.377777777777778,0.400637739860205,103.556818100002
335,Taxi,42,786.577114542408,-56,98.7716558184147,1.36277928978701,0,0.00680555555555555,0.388888888888889,0.400637739860205,103.545151433336
336,Taxi,42,786.548573146599,-56,98.7605269923075,1.37501471180237,0,0.0072,0.4,0.400637739860205,103.533484766669
337,Taxi,42,786.520031750789,-56,98.7493981662003,1.38724968984046,0,0.00760555555555555,0.411111111111111,0.400637739860205,103.521818100002
338,Taxi,42,786.491490354979,-56,98.738269340093,1.39948422390128,0,0.00802222222222222,0.422222222222222,0.400637739860205,103.510151433336
339,Taxi,42,786.463992039451,-56,98.7271405139858,1.41171832209768,0,0.00845,0.433333333333333,0.400637739860205,103.498484766669
340,Taxi,42,786.436532025117,-56,98.7160116878786,1.42395199284041,0,0.00888888888888889,0.444444444444444,0.400637739860205,103.486818100002
341,Taxi,42,786.409072010782,-56,98.7048828617714,1.43618523642735,0,0.00933888888888888,0.455555555555556,0.400637739860205,103.475151433336
342,Taxi,42,786.381611996448,-56,98.6937540356641,1.44841805285852,0,0.0098,0.466666666666667,0.400637739860205,103.463484766669
343,Taxi,42,786.354151982114,-56,98.6826252095569,1.46065044213391,0,0.0102722222222222,0.477777777777778,0.400637739860205,103.451818100002
344,Taxi,42,786.326977111903,-56,98.6714963834497,1.47288240647131,0,0.0107555555555555,0.488888888888889,0.400637739860205,103.440151433336
345,Taxi,42,786.3001643778,-56,98.6603675573424,1.48511395090512,0,0.01125,0.5,0.400637739860205,103.428484766669
346,Taxi,42,786.273351643697,-56,98.6492387312352,1.49734507825195,0,0.0117555555555555,0.511111111111111,0.400637739860205,103.416818100002
347,Taxi,42,786.246538909593,-56,98.638109905128,1.50957578851181,0,0.0122722222222222,0.522222222222222,0.400637739860205,103.405151433336
348,Taxi,42,786.21972617549,-56,98.6269810790208,1.52180608168469,0,0.0128,0.533333333333333,0.400637739860205,103.393484766669
349,Taxi,42,786.192913441387,-56,98.6158522529135,1.5340359577706,0,0.0133388888888889,0.544444444444444,0.400637739860205,103.381818100002
350,Taxi,42,786.166373739769,-56,98.6047234268063,1.54626541889312,0,0.0138888888888889,0.555555555555556,0.400637739860205,103.370151433336
351,Taxi,42,786.1398589226,-56,98.5935946006991,1.55849446736938,0,0.01445,0.566666666666667,0.400637739860205,103.358484766669
352,Taxi,42,786.113344105432,-56,98.5824657745918,1.57072310339294,0,0.0150222222222222,0.577777777777778,0.400637739860205,103.346818100002
353,Taxi,42,786.086829288264,-56,98.5713369484846,1.58295132696378,0,0.0156055555555556,0.588888888888889,0.400637739860205,103.335151433336
354,Taxi,42,786.060314471095,-56,98.5602081223774,1.5951791380819,0,0.0162,0.6,0.400637739860205,103.323484766669
355,Taxi,42,786.033799653927,-56,98.5490792962702,1.60740653674732,0,0.0168055555555555,0.611111111111111,0.400637739860205,103.311818100002
356,Taxi,42,786.007284836758,-56,98.5379504701629,1.61963352296003,0,0.0174222222222222,0.622222222222222,0.400637739860205,103.300151433336
357,Taxi,42,785.980831694057,-56,98.5268216440557,1.63186009719971,0,0.01805,0.633333333333333,0.400637739860205,103.288484766669
358,Taxi,42,785.954470991592,-56,98.5156928179485,1.64408626066504,0,0.0186888888888889,0.644444444444444,0.400637739860205,103.276818100002
359,Taxi,42,785.928110289128,-56,98.5045639918413,1.656312014075,0,0.0193388888888889,0.655555555555556,0.400637739860205,103.265151433336
360,Taxi,42,785.901749586664,-56,98.493435165734,1.66853735742959,0,0.02,0.666666666666667,0.400637739860205,103.253484766669
361,Taxi,42,785.8753888842,-56,98.4823063396268,1.68076229072881,0,0.0206722222222222,0.677777777777778,0.400637739860205,103.241818100002
362,Taxi,42,785.849028181736,-56,98.4711775135196,1.69298681397266,0,0.0213555555555555,0.688888888888889,0.400637739860205,103.230151433336
363,Taxi,42,785.822667479271,-56,98.4600486874123,1.70521092716113,0,0.02205,0.7,0.400637739860205,103.218484766669
364,Taxi,42,785.796306776807,-56,98.4489198613051,1.71743463029423,0,0.0227555555555555,0.711111111111111,0.400637739860205,103.206818100002
365,Taxi,42,785.769946074343,-56,98.4377910351979,1.72965792337197,0,0.0234722222222222,0.722222222222222,0.400637739860205,103.195151433336
366,Taxi,42,785.743585371879,-56,98.4266622090907,1.74188080639433,0,0.0242,0.733333333333333,0.400637739860205,103.183484766669
367,Taxi,42,785.717248125407,-56,98.4155333829834,1.75410327954375,0,0.0249388888888889,0.744444444444444,0.400637739860205,103.171818100002
368,Taxi,42,785.690946035743,-56,98.4044045568762,1.76632534327611,0,0.0256888888888889,0.755555555555556,0.400637739860205,103.160151433336
369,Taxi,42,785.66464394608,-56,98.393275730769,1.77854699786486,0,0.02645,0.766666666666667,0.400637739860205,103.148484766669
370,Taxi,42,785.638341856417,-56,98.3821469046617,1.79076824330999,0,0.0272222222222222,0.777777777777778,0.400637739860205,103.136818100002
