SOCbp,OCV_V_15C,R0_ohm_15C,R1_ohm_15C,C1_F_15C,tau1_s_15C,R2_ohm_15C,C2_F_15C,tau2_s_15C,OCV_V_45C,R0_ohm_45C,R1_ohm_45C,C1_F_45C,tau1_s_45C,R2_ohm_45C,C2_F_45C,tau2_s_45C
0.225,3.407224417439374,0.0027876148508780754,0.0004481786033881202,810.0871518113008,0.3630637283214489,0.0026423399788136695,6527.933935793136,17.24902081760067,3.3733587111481462,0.0016357769484223789,0.00014194779399744295,3580.931989453228,0.5083053963577604,0.0033065694672364367,8805.192444748669,29.114980490946905
0.23,3.4141538055739504,0.0027815313675645585,0.0004389044605629719,826.7194637745972,0.362850860284899,0.002604006007790324,6598.3005264546155,17.182014212093875,3.381237032359347,0.0016314621281834356,0.0001419538303139755,3631.3905967693727,0.5154898045775658,0.0032834161043195347,8949.47418321405,29.384847658356925
0.23500000000000001,3.4209910706421827,0.0027754478842510416,0.00042963031773782365,844.0698369653795,0.36263799224834903,0.0025656720367669785,6670.769826120812,17.115007606587085,3.3891153535705474,0.0016273656508389988,0.0001418070401335931,3675.2628356111695,0.5211781444310163,0.003250008867741575,9079.682505835402,29.509048660243106
0.24,3.4278283357104153,0.0027693644009375252,0.0004203561749126755,862.1857982390507,0.3624251242117991,0.0025273380657436333,6745.4375147331775,17.04800100108029,3.3969936747817475,0.0016239091471059123,0.0001412123080801222,3699.9709335616294,0.5224814353576022,0.0031865470302477623,9165.499454525623,29.20629506755611
0.245,3.4346656007786476,0.0027632809176240084,0.0004110820320875272,881.119163335573,0.36221225617524916,0.002489004094720288,6822.405166626216,16.9809943955735,3.404871995992948,0.0016204526433728256,0.0001406175760266513,3724.8880338039326,0.5237847262841882,0.0031230851927539485,9254.804045028903,28.90354147486911
0.25,3.4415028658468803,0.002757561333113872,0.0004034542735801247,898.4264210779436,0.36247397908119294,0.0024549886916802846,6892.072392186725,16.919959785060296,3.4127503172041482,0.0016169961396397391,0.00014002284397318036,3750.0167994827198,0.525088017210774,0.003059623355260135,9347.813296369093,28.60078788218211
0.255,3.4483401309151125,0.0027524409084952223,0.000398537289167063,912.1282412520934,0.36351711664133013,0.0024280838168976933,6947.354105038588,16.868758072701954,3.420628638415349,0.0016135396359066526,0.00013942811191970946,3775.3599391813154,0.5263913081373599,0.002996161517766322,9444.762614330508,28.29803428949511
0.26,3.455177395983345,0.002747320483876572,0.0003936203047540013,926.1723793169269,0.36456025420146726,0.0024011789421151024,7003.874665638079,16.81755636034361,3.4277273363701806,0.001610083132173566,0.00013883337986623855,3800.920207894978,0.5276945990639459,0.0029326996802725084,9545.907780849477,27.995280696808113
0.265,3.4620146610515774,0.0027422000592579225,0.00038870332034093966,940.5718259389351,0.36560339176160445,0.0023742740673325115,7061.676189228739,16.766354647985267,3.4347290830376767,0.0016066266284404794,0.00013823864781276762,3826.7004080292654,0.5289978899905318,0.002869237842778695,9651.527207414238,27.692527104121112
0.27,3.46885192611981,0.0027370796346392725,0.00038378633592787796,955.3402375186246,0.3666465293217416,0.0023473691925499206,7120.802721905641,16.71515293562692,3.4417308297051727,0.0016031701247073927,0.00013764391575929672,3852.7033904242894,0.5303011809171178,0.0028057760052848813,9761.924494273064,27.389773511434115
